"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
33,46,"SD","South Dakota",22,37,1111,2020
33,38,"ND","North Dakota",14,28,500,2020
34,96,"NJ","NJ Total Migration-US and Foreign",119202,209772,12802299,2020
34,97,"NJ","NJ Total Migration-US",118511,208326,12764720,2020
34,98,"NJ","NJ Total Migration-Foreign",691,1446,37579,2020
34,97,"NJ","NJ Total Migration-Same State",132510,235675,11628470,2020
34,34,"NJ","NJ Non-migrants",3427182,7285493,367593955,2020
34,36,"NY","New York",23604,37127,2202792,2020
34,42,"PA","Pennsylvania",18213,30876,1510076,2020
34,12,"FL","Florida",18208,33621,2935971,2020
34,6,"CA","California",6660,10924,807240,2020
34,37,"NC","North Carolina",5906,11584,578782,2020
34,48,"TX","Texas",5151,10613,526605,2020
34,51,"VA","Virginia",3926,7194,347434,2020
34,13,"GA","Georgia",3448,6854,294209,2020
34,45,"SC","South Carolina",3353,6478,382291,2020
34,24,"MD","Maryland",3024,5276,242034,2020
34,25,"MA","Massachusetts",2964,4798,372203,2020
34,10,"DE","Delaware",2462,4387,227418,2020
34,9,"CT","Connecticut",2194,3912,281659,2020
34,8,"CO","Colorado",1654,2662,192330,2020
34,17,"IL","Illinois",1514,2713,172319,2020
34,39,"OH","Ohio",1474,2966,121991,2020
34,53,"WA","Washington",1448,2375,176398,2020
34,4,"AZ","Arizona",1435,2545,166120,2020
34,47,"TN","Tennessee",1341,2592,141386,2020
34,26,"MI","Michigan",907,1709,89233,2020
34,32,"NV","Nevada",793,1340,86305,2020
34,57,"FR","Foreign",691,1446,37579,2020
34,18,"IN","Indiana",684,1421,58760,2020
34,11,"DC","District Of Columbia",605,757,54047,2020
34,29,"MO","Missouri",556,1053,45002,2020
34,33,"NH","New Hampshire",503,866,68382,2020
34,44,"RI","Rhode Island",483,804,44669,2020
34,23,"ME","Maine",449,827,41567,2020
34,27,"MN","Minnesota",444,765,44766,2020
34,41,"OR","Oregon",432,661,35907,2020
34,50,"VT","Vermont",420,735,60133,2020
34,55,"WI","Wisconsin",396,727,56728,2020
34,21,"KY","Kentucky",374,766,25303,2020
34,49,"UT","Utah",367,707,51677,2020
34,1,"AL","Alabama",351,642,23179,2020
34,22,"LA","Louisiana",320,615,21602,2020
34,15,"HI","Hawaii",308,558,20426,2020
34,5,"AR","Arkansas",236,413,20528,2020
34,40,"OK","Oklahoma",229,436,15067,2020
34,54,"WV","West Virginia",228,396,13151,2020
34,20,"KS","Kansas",223,403,17648,2020
34,19,"IA","Iowa",201,374,16652,2020
34,35,"NM","New Mexico",195,312,15589,2020
34,28,"MS","Mississippi",140,255,13720,2020
34,31,"NE","Nebraska",122,217,8477,2020
34,16,"ID","Idaho",118,200,10196,2020
34,2,"AK","Alaska",113,213,6011,2020
34,30,"MT","Montana",112,196,11306,2020
34,46,"SD","South Dakota",82,177,5786,2020
34,38,"ND","North Dakota",71,150,3129,2020
34,56,"WY","Wyoming",70,134,100515,2020
35,96,"NM","NM Total Migration-US and Foreign",30168,58924,1899717,2020
35,97,"NM","NM Total Migration-US",29552,57568,1864536,2020
35,98,"NM","NM Total Migration-Foreign",616,1356,35181,2020
35,97,"NM","NM Total Migration-Same State",19937,38021,952573,2020
35,35,"NM","NM Non-migrants",730007,1521205,47403014,2020
35,48,"TX","Texas",7116,14745,426614,2020
35,4,"AZ","Arizona",3492,6946,261118,2020
35,8,"CO","Colorado",2701,4915,164264,2020
35,6,"CA","California",2311,4124,134552,2020
35,12,"FL","Florida",1448,2753,91786,2020
35,53,"WA","Washington",783,1352,49012,2020
35,32,"NV","Nevada",733,1348,42648,2020
35,40,"OK","Oklahoma",694,1377,36685,2020
35,57,"FR","Foreign",616,1356,35181,2020
35,51,"VA","Virginia",559,1199,41326,2020
35,41,"OR","Oregon",551,921,33172,2020
35,49,"UT","Utah",540,1248,35945,2020
35,37,"NC","North Carolina",480,929,33057,2020
35,36,"NY","New York",454,734,24547,2020
35,13,"GA","Georgia",438,878,27982,2020
35,17,"IL","Illinois",433,800,27832,2020
35,29,"MO","Missouri",427,829,27412,2020
35,39,"OH","Ohio",394,770,22417,2020
35,47,"TN","Tennessee",377,787,27289,2020
35,26,"MI","Michigan",322,576,15561,2020
35,42,"PA","Pennsylvania",317,544,21113,2020
35,20,"KS","Kansas",316,668,17637,2020
35,24,"MD","Maryland",283,516,18327,2020
35,45,"SC","South Carolina",269,492,21137,2020
35,16,"ID","Idaho",262,586,22850,2020
35,55,"WI","Wisconsin",251,450,15620,2020
35,27,"MN","Minnesota",245,497,15695,2020
35,5,"AR","Arkansas",240,556,12787,2020
35,1,"AL","Alabama",240,525,18029,2020
35,25,"MA","Massachusetts",228,361,14319,2020
35,22,"LA","Louisiana",221,453,14871,2020
35,18,"IN","Indiana",219,408,10500,2020
35,30,"MT","Montana",203,390,15613,2020
35,56,"WY","Wyoming",196,431,11270,2020
35,15,"HI","Hawaii",177,338,10314,2020
35,19,"IA","Iowa",171,314,8529,2020
35,2,"AK","Alaska",170,359,9437,2020
35,31,"NE","Nebraska",158,324,7550,2020
35,46,"SD","South Dakota",149,311,11262,2020
35,21,"KY","Kentucky",143,278,8382,2020
35,34,"NJ","New Jersey",134,214,8250,2020
35,28,"MS","Mississippi",122,248,7943,2020
35,38,"ND","North Dakota",121,273,6837,2020
35,9,"CT","Connecticut",80,125,2983,2020
35,33,"NH","New Hampshire",76,136,5124,2020
35,23,"ME","Maine",76,116,4945,2020
35,11,"DC","District Of Columbia",69,106,7383,2020
35,54,"WV","West Virginia",52,118,3343,2020
35,50,"VT","Vermont",49,84,5571,2020
35,10,"DE","Delaware",36,66,2060,2020
35,44,"RI","Rhode Island",26,50,1638,2020
36,96,"NY","NY Total Migration-US and Foreign",279961,479826,31945432,2020
36,97,"NY","NY Total Migration-US",278489,477131,31848236,2020
36,98,"NY","NY Total Migration-Foreign",1472,2695,97196,2020
36,97,"NY","NY Total Migration-Same State",271785,463033,26382490,2020
36,36,"NY","NY Non-migrants",7673756,15381394,759783100,2020
36,34,"NJ","New Jersey",46682,84525,5322931,2020
36,12,"FL","Florida",41024,71845,6402038,2020
36,6,"CA","California",23305,32483,3021118,2020
36,42,"PA","Pennsylvania",20487,36880,1542800,2020
36,9,"CT","Connecticut",18016,32977,3183095,2020
36,37,"NC","North Carolina",13785,25505,1096874,2020
36,48,"TX","Texas",12488,22447,1231550,2020
36,25,"MA","Massachusetts",10817,15557,1267985,2020
36,13,"GA","Georgia",9079,16723,774407,2020
36,51,"VA","Virginia",8825,14883,758798,2020
36,45,"SC","South Carolina",6423,12041,636256,2020
36,24,"MD","Maryland",6224,10103,501271,2020
36,17,"IL","Illinois",4781,7207,585462,2020
36,8,"CO","Colorado",4688,7033,637100,2020
36,39,"OH","Ohio",4643,8475,348874,2020
36,53,"WA","Washington",4059,6085,398638,2020
36,47,"TN","Tennessee",3941,7064,365063,2020
36,4,"AZ","Arizona",3555,5929,319330,2020
36,26,"MI","Michigan",3106,5589,260240,2020
36,11,"DC","District Of Columbia",2153,2668,218913,2020
36,50,"VT","Vermont",2000,3111,237960,2020
36,18,"IN","Indiana",1818,3236,128782,2020
36,32,"NV","Nevada",1805,2882,144327,2020
36,10,"DE","Delaware",1795,3206,168643,2020
36,44,"RI","Rhode Island",1759,2820,229207,2020
36,41,"OR","Oregon",1736,2447,139977,2020
36,33,"NH","New Hampshire",1734,2731,186043,2020
36,27,"MN","Minnesota",1659,2667,175968,2020
36,23,"ME","Maine",1619,2558,204954,2020
36,29,"MO","Missouri",1527,2727,142358,2020
36,57,"FR","Foreign",1472,2695,97196,2020
36,21,"KY","Kentucky",1267,2372,88260,2020
36,55,"WI","Wisconsin",1196,1825,94443,2020
36,1,"AL","Alabama",1157,2129,71764,2020
36,22,"LA","Louisiana",1142,1963,74974,2020
36,49,"UT","Utah",1045,1885,167225,2020
36,15,"HI","Hawaii",877,1476,62895,2020
36,35,"NM","New Mexico",802,1210,66208,2020
36,40,"OK","Oklahoma",755,1322,79244,2020
36,20,"KS","Kansas",680,1338,53498,2020
36,19,"IA","Iowa",608,1048,43444,2020
36,5,"AR","Arkansas",487,943,34533,2020
36,54,"WV","West Virginia",442,797,29631,2020
36,28,"MS","Mississippi",410,764,23755,2020
36,31,"NE","Nebraska",387,676,30832,2020
36,30,"MT","Montana",384,581,51298,2020
36,16,"ID","Idaho",378,725,47212,2020
36,2,"AK","Alaska",337,555,16773,2020
36,56,"WY","Wyoming",236,431,154479,2020
36,46,"SD","South Dakota",190,377,15840,2020
36,38,"ND","North Dakota",176,310,10965,2020
37,96,"NC","NC Total Migration-US and Foreign",123555,237442,8559375,2020
37,97,"NC","NC Total Migration-US",121628,232767,8449430,2020
37,98,"NC","NC Total Migration-Foreign",1927,4675,109945,2020
37,97,"NC","NC Total Migration-Same State",176074,338214,10079450,2020
37,37,"NC","NC Non-migrants",3536539,7590926,273616766,2020
37,45,"SC","South Carolina",16969,33412,1319962,2020
37,12,"FL","Florida",13949,26404,1138261,2020
37,51,"VA","Virginia",11352,22045,715467,2020
37,13,"GA","Georgia",7891,15173,482030,2020
37,48,"TX","Texas",7543,15766,679051,2020
37,6,"CA","California",6202,11225,445738,2020
37,36,"NY","New York",5444,9362,321261,2020
37,47,"TN","Tennessee",4653,8823,298460,2020
37,42,"PA","Pennsylvania",4051,7480,238738,2020
37,39,"OH","Ohio",3279,6320,198219,2020
37,24,"MD","Maryland",3190,5732,180141,2020
37,8,"CO","Colorado",2859,5233,204219,2020
37,53,"WA","Washington",2238,4130,195363,2020
37,34,"NJ","New Jersey",2231,3945,146117,2020
37,17,"IL","Illinois",2037,3652,143737,2020
37,26,"MI","Michigan",1986,3878,121139,2020
37,4,"AZ","Arizona",1974,3841,140965,2020
37,57,"FR","Foreign",1927,4675,109945,2020
37,25,"MA","Massachusetts",1865,2998,138744,2020
37,1,"AL","Alabama",1670,3503,104636,2020
37,21,"KY","Kentucky",1424,2948,88424,2020
37,18,"IN","Indiana",1415,2813,83894,2020
37,29,"MO","Missouri",1251,2613,84300,2020
37,9,"CT","Connecticut",1050,1860,61675,2020
37,54,"WV","West Virginia",1009,1906,44565,2020
37,55,"WI","Wisconsin",974,1855,59600,2020
37,27,"MN","Minnesota",842,1578,60513,2020
37,22,"LA","Louisiana",842,1635,55401,2020
37,41,"OR","Oregon",831,1422,49430,2020
37,40,"OK","Oklahoma",786,1780,44932,2020
37,32,"NV","Nevada",782,1486,43585,2020
37,15,"HI","Hawaii",732,1710,42668,2020
37,49,"UT","Utah",704,1483,50644,2020
37,20,"KS","Kansas",696,1547,45047,2020
37,11,"DC","District Of Columbia",690,943,45536,2020
37,28,"MS","Mississippi",636,1305,35243,2020
37,5,"AR","Arkansas",581,1231,36400,2020
37,23,"ME","Maine",551,1034,36056,2020
37,19,"IA","Iowa",494,939,29731,2020
37,33,"NH","New Hampshire",486,858,31100,2020
37,10,"DE","Delaware",450,841,23940,2020
37,35,"NM","New Mexico",447,859,28081,2020
37,2,"AK","Alaska",446,1020,21520,2020
37,16,"ID","Idaho",378,816,28342,2020
37,44,"RI","Rhode Island",344,633,18524,2020
37,30,"MT","Montana",304,575,21362,2020
37,31,"NE","Nebraska",298,621,14991,2020
37,50,"VT","Vermont",263,472,14771,2020
37,46,"SD","South Dakota",200,390,13087,2020
37,38,"ND","North Dakota",172,333,7833,2020
37,56,"WY","Wyoming",167,339,15988,2020
38,96,"ND","ND Total Migration-US and Foreign",16131,30903,992122,2020
38,97,"ND","ND Total Migration-US",15898,30453,981914,2020
38,98,"ND","ND Total Migration-Foreign",233,450,10208,2020
38,97,"ND","ND Total Migration-Same State",9292,16561,504289,2020
38,38,"ND","ND Non-migrants",284975,608355,24904289,2020
38,27,"MN","Minnesota",4184,7373,239161,2020
38,48,"TX","Texas",1046,2300,76904,2020
38,4,"AZ","Arizona",846,1616,64745,2020
38,46,"SD","South Dakota",721,1409,45361,2020
38,30,"MT","Montana",679,1406,50844,2020
38,6,"CA","California",672,1238,33765,2020
38,12,"FL","Florida",642,1270,44574,2020
38,8,"CO","Colorado",628,1097,39934,2020
38,53,"WA","Washington",468,834,25093,2020
38,55,"WI","Wisconsin",328,587,21276,2020
38,16,"ID","Idaho",294,593,19609,2020
38,26,"MI","Michigan",276,513,16549,2020
38,17,"IL","Illinois",267,473,13283,2020
38,32,"NV","Nevada",261,518,16122,2020
38,13,"GA","Georgia",256,503,13330,2020
38,41,"OR","Oregon",246,412,13244,2020
38,49,"UT","Utah",242,551,18334,2020
38,39,"OH","Ohio",239,530,13906,2020
38,37,"NC","North Carolina",235,446,12465,2020
38,19,"IA","Iowa",235,459,14013,2020
38,57,"FR","Foreign",233,450,10208,2020
38,56,"WY","Wyoming",228,534,18098,2020
38,29,"MO","Missouri",227,439,14103,2020
38,51,"VA","Virginia",210,448,13550,2020
38,42,"PA","Pennsylvania",209,418,9523,2020
38,31,"NE","Nebraska",183,341,11413,2020
38,40,"OK","Oklahoma",177,412,11490,2020
38,47,"TN","Tennessee",162,322,9587,2020
38,36,"NY","New York",154,256,7068,2020
38,18,"IN","Indiana",152,265,8438,2020
38,20,"KS","Kansas",143,273,8869,2020
38,35,"NM","New Mexico",135,299,8858,2020
38,22,"LA","Louisiana",121,265,7272,2020
38,45,"SC","South Carolina",112,219,6312,2020
38,24,"MD","Maryland",105,205,6553,2020
38,1,"AL","Alabama",105,219,5974,2020
38,21,"KY","Kentucky",102,231,5759,2020
38,5,"AR","Arkansas",96,228,5893,2020
38,2,"AK","Alaska",84,173,5897,2020
38,28,"MS","Mississippi",83,169,4551,2020
38,34,"NJ","New Jersey",61,113,3006,2020
38,25,"MA","Massachusetts",59,102,3852,2020
38,23,"ME","Maine",44,73,2386,2020
38,15,"HI","Hawaii",35,69,2092,2020
38,9,"CT","Connecticut",32,45,2402,2020
38,54,"WV","West Virginia",30,54,1798,2020
38,10,"DE","Delaware",28,59,1191,2020
38,11,"DC","District Of Columbia",20,24,1302,2020
38,33,"NH","New Hampshire",13,29,713,2020
38,50,"VT","Vermont",12,20,944,2020
38,44,"RI","Rhode Island",11,21,511,2020
39,96,"OH","OH Total Migration-US and Foreign",96604,173459,7354925,2020
39,97,"OH","OH Total Migration-US",95953,172122,7323668,2020
39,98,"OH","OH Total Migration-Foreign",651,1337,31258,2020
39,97,"OH","OH Total Migration-Same State",175693,319315,9797205,2020
39,39,"OH","OH Non-migrants",4427023,9270969,327017849,2020
39,12,"FL","Florida",13286,24225,1545188,2020
39,21,"KY","Kentucky",6696,11686,399508,2020
39,48,"TX","Texas",5783,10964,415416,2020
39,26,"MI","Michigan",5592,10170,375056,2020
39,18,"IN","Indiana",5235,9667,312505,2020
39,6,"CA","California",4919,7835,407482,2020
39,42,"PA","Pennsylvania",4771,8196,290657,2020
39,37,"NC","North Carolina",4680,8659,334717,2020
39,13,"GA","Georgia",3467,6685,221894,2020
39,47,"TN","Tennessee",3160,5958,310407,2020
39,17,"IL","Illinois",3157,4932,220362,2020
39,51,"VA","Virginia",2878,5267,204085,2020
39,36,"NY","New York",2858,4538,169111,2020
39,45,"SC","South Carolina",2840,5480,250262,2020
39,54,"WV","West Virginia",2716,5062,112261,2020
39,4,"AZ","Arizona",2645,4721,209484,2020
39,8,"CO","Colorado",2457,3924,178030,2020
39,53,"WA","Washington",1577,2636,121269,2020
39,24,"MD","Maryland",1341,2262,92617,2020
39,29,"MO","Missouri",1246,2433,89267,2020
39,25,"MA","Massachusetts",1134,1759,125879,2020
39,1,"AL","Alabama",1093,2241,64945,2020
39,32,"NV","Nevada",1051,1772,67858,2020
39,55,"WI","Wisconsin",1038,1893,69621,2020
39,34,"NJ","New Jersey",1005,1803,78572,2020
39,27,"MN","Minnesota",844,1551,63708,2020
39,41,"OR","Oregon",707,1137,43398,2020
39,57,"FR","Foreign",651,1337,31258,2020
39,49,"UT","Utah",615,1267,49942,2020
39,40,"OK","Oklahoma",574,1154,29708,2020
39,22,"LA","Louisiana",570,1044,35648,2020
39,19,"IA","Iowa",501,971,47209,2020
39,20,"KS","Kansas",488,1034,28556,2020
39,35,"NM","New Mexico",473,845,30141,2020
39,5,"AR","Arkansas",463,956,34640,2020
39,9,"CT","Connecticut",461,764,35210,2020
39,28,"MS","Mississippi",422,910,28300,2020
